claim_id,worker_id,claim_amount,claim_type,latitude,longitude,hour_of_day,day_of_week,is_weekend,worker_experience_months,worker_claims_last_30d,worker_avg_claim_amount,worker_rejection_rate,location_risk_score,time_risk_score,amount_risk_score,pattern_risk_score,gps_anomaly_score,weather_validity_score,behavioral_anomaly_score,is_fraud
CLAIM_002906,WORKER_0020,936.8591834383177,SEVERE_CONGESTION,13.144890657261874,77.69340025846058,3,5,1,9,5,213.01106478284458,0.08288268218969498,0.28358632407731044,0.40171548110318045,0.9609539622901225,0.8303561085528096,0.5821631631943177,0.0,0.25,1
CLAIM_002907,WORKER_0700,875.4173235325707,HEAVY_RAINFALL,13.003301277672838,77.60323775336994,22,0,0,46,2,324.18370388575596,0.2921032428869796,0.23287057752882534,0.1625647119586753,0.1333429020312011,0.10437157669301478,0.10223048712442702,0.24500288525831881,0.5859914224829709,0
CLAIM_002908,WORKER_0989,861.6135802422489,SEVERE_CONGESTION,12.925370719559202,77.63536036654233,23,0,0,43,1,392.897447023395,0.17071385519048035,0.8397797449302885,0.423334963718743,0.47136437878617615,0.5008660257383364,0.0,0.0,0.55,1
CLAIM_002909,WORKER_0828,846.6176445777016,EXTREME_HEAT,12.88941421092275,77.73500828113514,11,1,0,41,4,394.8606505317148,0.12722978277518818,0.8721766683651511,0.20013033790768467,0.590917338000005,0.07449080078617659,0.0,0.7656941034223587,0.25,1
CLAIM_002910,WORKER_0580,369.44660352033884,HEAVY_RAINFALL,13.13725985203882,77.71247829094963,21,6,1,46,4,779.2542599297078,0.025491385426197888,0.04548591843098426,0.28334469405035495,0.2393429969955624,0.17929329906387678,0.21551118142915604,0.0439651561936298,0.07845827724736461,0
CLAIM_002911,WORKER_0176,391.9492024183977,EXTREME_HEAT,13.063412871686753,77.57348432871932,12,5,1,10,8,338.3474910521765,0.19300628295883318,0.058541773454054646,0.18902941167938384,0.06108232309204653,0.25276923068340834,0.15960637283564846,0.3960469308997346,0.5631917827699766,0
CLAIM_002912,WORKER_0852,205.6306147539345,HEAVY_RAINFALL,12.938985187959073,77.6663078889405,10,5,1,36,6,540.495243120762,0.048766609348967115,0.4938059055877694,0.17081687741790083,0.3954324142194303,0.050639857219325735,0.05865035600360216,0.3704451778233064,0.1979050721933271,0
CLAIM_002913,WORKER_0930,302.51370094423805,HEAVY_RAINFALL,13.028793295732902,77.72009322379685,17,2,0,39,9,320.84185566044533,0.04428757772604253,0.18021217165527403,0.12180556523633734,0.2089201155932429,0.27303578407398926,0.28595720562467924,0.22139765447650583,0.3690200694291779,0
CLAIM_002914,WORKER_0069,504.00029442008463,HEAVY_RAINFALL,13.02832982423501,77.62248173798342,0,5,1,29,5,393.0316164606992,0.16454470070498212,0.3321195265554958,0.7016819044378235,0.027512768178713422,0.21503201835786656,0.2709883703908382,0.14247087439442385,0.5990179277222871,0
CLAIM_002915,WORKER_0859,607.4167636449588,EXTREME_HEAT,12.526153565662549,77.28715394055814,11,6,1,39,7,324.6591803141692,0.0561293925723419,0.5054459482854973,0.14406779327535732,0.08408305474124025,0.24985685402629526,0.2976364892504625,0.018125718899887434,0.26905643658603484,0
CLAIM_002916,WORKER_0542,575.9503444158521,SEVERE_CONGESTION,13.09475866465588,77.80550294552573,10,3,0,43,9,643.0533999213662,0.22806786988277922,0.6566895180142439,0.24169473858273893,0.16579709053007635,0.15115131189726158,0.0015215212949220346,0.20947611654079737,0.6359642836832698,0
CLAIM_002917,WORKER_0659,893.5926277180093,SEVERE_CONGESTION,13.138435112104304,77.50270540102284,3,2,0,26,0,611.2295358840437,0.26572057234170604,0.09003688185745706,0.7276202823177221,0.25870388788908766,0.05074091094599018,0.16375465929979216,0.2467899512313502,0.5377732132428904,0
CLAIM_002918,WORKER_0563,654.2749515115256,HEAVY_RAINFALL,12.803513030539797,77.63332354716357,6,5,1,6,7,658.2450364112146,0.21302388422036256,0.1367039520008827,0.17135501284607652,0.05087887007998271,0.04954918905176627,0.2406475616957589,0.09300899348270769,0.505670414892741,0
CLAIM_002919,WORKER_0158,371.31738915730165,HEAVY_RAINFALL,12.840025557896029,77.7090312732428,10,5,1,48,7,795.3892413210937,0.17007361988545644,0.8063263111639638,0.2341995954182903,0.08315799505344029,0.05926920215932227,0.10597799971040302,0.14134704683543795,0.5505272313033664,0
CLAIM_002920,WORKER_0350,201.26664424204105,HEAVY_RAINFALL,13.05880233383014,77.59453868422221,17,6,1,49,0,605.8521968818915,0.17899621014665645,0.10439386259514838,0.26788523005827375,0.18932503239164702,0.07578070234610665,0.09064274577890345,0.3658509018401157,0.31843839032318594,0
CLAIM_002921,WORKER_0909,932.192397921725,HEAVY_RAINFALL,13.175984203103456,77.54009999485807,9,3,0,39,4,655.3372883879251,0.07958213823728776,0.0518698224610864,0.15176192517656767,0.1703829320808164,0.08435198517274739,0.26996215759085046,0.1162187999028923,0.052381222960883024,0
CLAIM_002922,WORKER_0171,388.1769719615002,SEVERE_CONGESTION,13.191497454702168,77.84715297687696,9,4,0,16,9,376.76272945169535,0.18877556615692723,0.8778303936024595,0.29171921434319514,0.22820028498492684,0.09191597529093094,0.2611627539198174,0.26998335992712297,0.7855213113233193,0
CLAIM_002923,WORKER_0992,881.8509422947812,SEVERE_POLLUTION,13.087364344232041,77.74855104915483,10,1,0,26,2,441.72943869125334,0.26829987861383114,0.37351193049005105,0.21682515461085888,0.278144452114724,0.06783099395131574,0.03509304000163982,0.29239279918857525,0.5827189975855378,0
CLAIM_002924,WORKER_0092,385.78396689842094,HEAVY_RAINFALL,12.996481296405488,77.60069857506029,17,6,1,18,8,796.6559824258031,0.13153598008944906,0.23929203913777686,0.2759000253315147,0.1646620727784539,0.12639279522283708,0.11076170509032639,0.3802188375734823,0.47692181959369445,0
CLAIM_002925,WORKER_0020,414.83084441742307,HEAVY_RAINFALL,13.102189732555638,77.75729146800523,0,2,0,20,5,209.58255691834472,0.28274576067153556,0.3599216358946511,0.672619868351998,0.19333112433631416,0.17295499971271294,0.29606003353622556,0.3985860020938586,0.3749383305060765,0
CLAIM_002926,WORKER_0051,651.2421823951515,EXTREME_HEAT,12.9727952980713,77.58439893895505,6,1,0,17,9,783.2899232858597,0.11270689474284586,0.19584278905771624,0.005668958056954232,0.2456242336905771,0.0030618992210305063,0.10229679344559339,0.08937849109758954,0.36387346353878625,0
CLAIM_002927,WORKER_0770,900.1270805981977,HEAVY_RAINFALL,12.966114665285469,77.80004569746484,21,1,0,20,8,424.01601325126774,0.1131746986597906,0.3256872833536406,0.26508522898414594,0.12979980936068944,0.029873996535935865,0.29304047146987605,0.25640865438580135,0.6570289833074134,0
CLAIM_002928,WORKER_0703,784.0940022167854,SEVERE_CONGESTION,13.130511592731686,77.59506973695217,16,0,0,36,4,694.4719610335865,0.2518289961844451,0.6010271721512663,0.07681847584480914,0.35798161743597307,0.011598543544682205,0.077675229438204,0.12283856349926286,0.44558042282290655,0
CLAIM_002929,WORKER_0078,285.1945990230454,HEAVY_RAINFALL,12.976514227180346,77.78464501818623,0,6,1,24,1,342.3179661434922,0.19902741392850695,0.12767183955243888,0.7120445888335176,0.11911030787908504,0.20994874454260212,0.28162509755482545,0.02608644706132064,0.5639888727277854,0
CLAIM_002930,WORKER_0296,501.28650124443834,HEAVY_RAINFALL,13.129997676344832,77.55661000782641,10,1,0,24,2,387.8567562533461,0.07513561951112559,0.3753030921318782,0.2855378579192255,0.3694196932261582,0.21978918187264868,0.02025473078975164,0.3610514857526085,0.03807479447745512,0
CLAIM_002931,WORKER_0088,585.6455148778969,SEVERE_CONGESTION,12.92740369533549,77.58600995658735,5,5,1,40,9,731.1212635244952,0.17761834054761758,0.7256979206215554,0.5575181066076544,0.30281494247433594,0.14559858891985325,0.12423839508151763,0.11756878239226087,0.74401310955537,0
CLAIM_002932,WORKER_0197,549.6689746626463,EXTREME_HEAT,13.068751541070403,77.6745256135021,9,2,0,44,3,384.826602816187,0.08998575629683467,0.46959605370071533,0.21664115352079724,0.3743149739059361,0.1027423366298413,0.14067735368835388,0.31573804337774813,0.2805381152872705,0
CLAIM_002933,WORKER_0198,152.9918831068172,SEVERE_CONGESTION,12.868458023454183,77.72686853079675,22,4,0,36,1,460.68416847690344,0.25712063722004236,0.3218983193760594,0.03239672904059303,0.20063019528462306,0.03012245163904522,0.202625775362956,0.25253683942508126,0.4302932334686407,0
CLAIM_002934,WORKER_0584,359.02022989519793,SEVERE_CONGESTION,12.867423172929694,77.8048402748094,11,0,0,45,9,433.16523503768497,0.17716312630869377,0.925294321579182,0.2988234005980668,0.36910254040595397,0.2959910340450892,0.16840364319714854,0.16359696905803603,0.792194946247204,0
CLAIM_002935,WORKER_0351,882.4937448493619,SEVERE_CONGESTION,12.88657564203264,77.78740299697769,21,4,0,9,0,774.550486234949,0.10346432384080968,0.1979134140255192,0.1889974218672381,0.005917948062819401,0.01821056577855986,0.2584323135057115,0.13605640932490082,0.05073696110931115,0
CLAIM_002936,WORKER_0833,919.2917983617313,SEVERE_POLLUTION,12.500091949809658,77.34888195277338,2,1,0,8,1,370.2659095692437,0.1385383905324916,0.2471016811740563,0.5160016975256784,0.9857669086105704,0.3508927082723309,0.9862281735866405,0.0,0.25,1
CLAIM_002937,WORKER_0218,450.6768037288382,SEVERE_POLLUTION,13.052705997901882,77.771030578094,7,0,0,5,9,283.6504141252609,0.12793996886171677,0.019530155432994523,0.22963162285806066,0.09557794612975026,0.2070384425149623,0.2274094885249175,0.38604323525046885,0.3951054227590782,0
CLAIM_002938,WORKER_0203,127.46399810383214,EXTREME_HEAT,12.97820726233964,77.53118020706096,9,1,0,59,3,288.1510119846896,0.11767382901519374,0.4565700680262085,0.13405637450416746,0.22731477526977562,0.25795534857090696,0.03187272094384329,0.14868132215362656,0.124086976364798,0
CLAIM_002939,WORKER_0088,885.6338982323276,SEVERE_POLLUTION,12.953285871079949,77.58347357486592,1,6,1,48,6,692.2165232069689,0.04597067439058324,0.4430012651859192,0.5013650665327605,0.23833819242174215,0.2843492161625324,0.07917213989117819,0.04215949874572167,0.02299435654174935,0
CLAIM_002940,WORKER_0735,485.231779965643,EXTREME_HEAT,13.222745664590196,77.70938638370598,5,0,0,46,1,247.0062721946894,0.14262520090399922,0.8369853647677142,0.7480334125098117,0.3651731363911823,0.2298419974884653,0.2444223528777319,0.30056756294922704,0.27433840279625826,0
CLAIM_002941,WORKER_0743,964.1819503332235,SEVERE_CONGESTION,13.176813467349593,77.61802898172427,10,1,0,32,7,276.747132154588,0.09140523898125993,0.6648921890525386,0.2655640209166066,0.10457218730593598,0.23905423256316635,0.14763641560238028,0.14213062509317662,0.7200558213774334,0
CLAIM_002942,WORKER_0224,542.6591228366601,HEAVY_RAINFALL,12.86570224646524,77.68647779343038,9,0,0,27,9,544.919983945098,0.27325532655035345,0.841061610818227,0.13802642639825244,0.20145406021408185,0.18306824890404635,0.12176522725152664,0.22579484004181993,0.7278998937202541,0
CLAIM_002943,WORKER_0456,821.6965749311439,SEVERE_CONGESTION,13.028502607875645,77.53684196981784,5,4,0,59,9,522.9983709699579,0.14358785644670316,0.15028239560170775,0.6866478050534854,0.3003440295733501,0.1185657891922577,0.079928943906509,0.396761019677742,0.25291836274048557,0
CLAIM_002944,WORKER_0095,160.99921846231177,SEVERE_CONGESTION,13.211303908029947,77.64709394269423,22,3,0,45,5,774.7356964374051,0.17389592352129546,0.8144216978183336,0.17550846003203532,0.33648219793330647,0.16224991666557764,0.2706409994750143,0.35553873646269046,0.580926989937874,0
CLAIM_002945,WORKER_0308,110.90034424569342,HEAVY_RAINFALL,12.538303482508072,77.27518505351239,7,5,1,14,6,389.2419717301947,0.014728968743815796,0.7240544498903586,0.2759473023646678,0.32928878186499233,0.2548643341465063,0.1970962549530566,0.07365898226006196,0.23530795939172602,0
CLAIM_002946,WORKER_0075,258.3303339437997,EXTREME_HEAT,13.133471307051185,77.56495775231316,21,5,1,23,6,719.4201668514677,0.1191287236900929,0.008592554090386062,0.13403062593336074,0.05697263796459935,0.0933182294406987,0.10864707995997182,0.261940145769522,0.04527192517240923,0
CLAIM_002947,WORKER_0746,513.8407150427099,EXTREME_HEAT,13.021929531452493,77.5889996873008,2,3,0,48,5,412.61524181343754,0.08516182545381648,0.9807571750398927,0.7646646037934696,0.277594132806734,0.022016692352930134,0.09857014561243117,0.05237862233967441,0.18324726246300688,0
CLAIM_002948,WORKER_0291,205.58109314233747,EXTREME_HEAT,12.848064054434554,77.69742876284742,7,6,1,23,9,510.05243575753,0.16554534270479893,0.6160761285778855,0.1089726051916756,0.0746789313226555,0.28004357297221577,0.01230316497101105,0.23145319236683265,0.6652167998762444,0
CLAIM_002949,WORKER_0439,416.6633788963733,SEVERE_CONGESTION,12.935335000000077,77.79657792444378,6,0,0,33,6,487.68324815862024,0.016010184781699376,0.35775726962677945,0.17075618717247687,0.30958449193785564,0.26696744265651573,0.20749675998436484,0.20024172581353916,0.03652246814844377,0
CLAIM_002950,WORKER_0185,199.80826124431107,EXTREME_HEAT,13.194554324894533,77.66108989719147,5,4,0,29,9,660.4785458978645,0.18140279758925965,0.7489543885169937,0.7003372062392371,0.04478205898782939,0.1548304658242123,0.05327888261074184,0.16133618585712434,0.7354365519427772,0
CLAIM_002951,WORKER_0102,664.2016702875087,SEVERE_POLLUTION,13.178714352735025,77.57166074606033,7,0,0,1,2,466.3789018209167,0.08027485291624008,0.18028888051959213,0.008611448266711907,0.24839769903000103,0.1625335491163761,0.038219890621188746,0.016517843750965124,0.28415620559567745,0
CLAIM_002952,WORKER_0173,126.82950110515468,SEVERE_CONGESTION,13.0405038767305,77.70647305413857,6,4,0,21,7,204.0142367896712,0.04709164866631651,0.8947571968682553,0.19243231582453618,0.023819070020501522,0.24389553330078997,0.06326736559397912,0.3597887112448969,0.4471148067921046,0
CLAIM_002953,WORKER_0478,344.6747232882651,SEVERE_CONGESTION,12.992622054761155,77.69976553675286,9,3,0,34,8,218.86759204141447,0.048450319453411585,0.16026917269414298,0.16638920905680263,0.19914258971922105,0.11517067729100458,0.015468301636670522,0.2391717260231052,0.2753400561753894,0
CLAIM_002954,WORKER_0928,162.6667687246417,EXTREME_HEAT,13.163982838514634,77.73349620867367,13,6,1,37,9,561.0039739073475,0.04464902856109759,0.0174273766724099,0.17821514478205433,0.2521356694748406,0.18322617524915133,0.06963254077956783,0.3196516430528482,0.24486676580544614,0
CLAIM_002955,WORKER_0297,244.04536651804764,EXTREME_HEAT,12.809642066740372,77.57178928163833,12,3,0,30,5,253.46739547921007,0.2961531927486258,0.84712124636684,0.15773088244063954,0.18655683692955116,0.27292673405662,0.032764248972154304,0.20392901698326327,0.4311005733032963,0
CLAIM_002956,WORKER_0090,506.14258551721394,SEVERE_CONGESTION,12.942850921322151,77.52462626936811,6,6,1,44,1,301.9958838227972,0.14454430572095178,0.2521169395325783,0.24357671793442823,0.04472411738567166,0.2409263963768814,0.08457314253148131,0.20177951609171127,0.014380303876838106,0
CLAIM_002957,WORKER_0888,554.2069201055015,SEVERE_CONGESTION,12.860024313184866,77.60143855192344,6,5,1,3,2,769.7539565302447,0.23379017995768234,0.639316597472597,0.21591493159794092,0.03572353401337454,0.11533861467933071,0.09872916973749919,0.17314137361568185,0.3176572532890975,0
CLAIM_002958,WORKER_0217,288.3323879169525,EXTREME_HEAT,12.932698730127766,77.70736032133418,22,3,0,46,4,695.5006492628268,0.2848959544497007,0.277437092796326,0.18129240066771107,0.12599239195007175,0.03342334786464646,0.031284386269575436,0.040057180222471005,0.471458108174829,0
CLAIM_002959,WORKER_0150,687.762850834811,HEAVY_RAINFALL,13.104061427533539,77.52419722840568,6,2,0,9,7,241.0290587510551,0.027667252664633712,0.2098066632975939,0.09721388410151544,0.13111648082799068,0.057547929135194416,0.2093195566239228,0.3986160977134137,0.6957985945880323,0
CLAIM_002960,WORKER_0640,555.3527238834968,HEAVY_RAINFALL,13.144857640464721,77.60388516730767,10,6,1,17,2,520.1076063257316,0.1612891486535842,0.2252489666989983,0.04417971669876116,0.1376933231534642,0.043153115037128785,0.004518520327534481,0.001151979246954049,0.45628755070228977,0
CLAIM_002961,WORKER_0544,235.42431475516682,HEAVY_RAINFALL,13.474786100089496,78.16186750967877,22,5,1,2,1,765.9161187946961,0.23170450964006692,0.31507376572504775,0.21026580104304035,0.060237440211189375,0.08714435384551868,0.2859946994798295,0.17833110831335347,0.3092445179961915,0
CLAIM_002962,WORKER_0469,796.6433322705326,HEAVY_RAINFALL,12.773723792384859,77.50001866966107,7,5,1,40,7,676.1660268304634,0.08812720908740898,0.7597272652196712,0.16727714144028974,0.312311554987177,0.2942463748420813,0.17392460015527686,0.2342324377461457,0.3892711144564326,0
CLAIM_002963,WORKER_0727,322.0340302292093,SEVERE_CONGESTION,13.052224926391519,77.6196829873878,2,3,0,58,0,494.30995858340395,0.13427162267720516,0.13525520152228443,0.7414921753393504,0.22541595433387812,0.051012759177660995,0.0711907955671517,0.040502488560313576,0.0843200285483387,0
CLAIM_002964,WORKER_0950,633.6847497400013,SEVERE_CONGESTION,13.00301217244628,77.75454928098117,2,6,1,7,0,337.0253721430755,0.22648353197908683,0.6813460485044648,0.46450105845532996,0.17827551479443215,0.2325066721051962,0.15940151185010124,0.15449789819798251,0.49714051074654353,0
CLAIM_002965,WORKER_0877,353.4123774677528,SEVERE_CONGESTION,13.1086762200049,77.52603754040418,2,6,1,29,8,277.79970757610346,0.2332322328107317,0.0754082961529351,0.4312784653519933,0.3272576458209263,0.04363682881402098,0.23319032895161554,0.18336385168633115,0.6994868244278568,0
CLAIM_002966,WORKER_0431,488.02054571354057,SEVERE_CONGESTION,13.038759228564276,77.5995545781981,15,6,1,59,4,772.2153509195633,0.17434443777072675,0.5234407512585518,0.10904180669803783,0.057978658513037254,0.11481190169640715,0.04209095947129721,0.09210612171646848,0.46242195693639415,0
CLAIM_002967,WORKER_0773,935.1321473490666,EXTREME_HEAT,12.87588940648663,77.76684760886744,15,5,1,39,7,329.6431269545295,0.2864232859447298,0.7979634631466781,0.009342181236707225,0.0665929631905061,0.09250665501906932,0.20759221384751755,0.3391633373528287,0.8578265330691609,0
CLAIM_002968,WORKER_0012,751.8241979728416,SEVERE_POLLUTION,13.069870343680021,77.59978225229919,16,0,0,14,3,482.030110967488,0.09776947390725622,0.3778237626215212,0.13390660436834886,0.34305224688704805,0.07862119329965722,0.15003558390456223,0.31424503389965525,0.016234925899049967,0
CLAIM_002969,WORKER_0153,405.5562321402412,HEAVY_RAINFALL,13.20809558991652,77.68555504954904,9,5,1,13,9,683.8750087458059,0.28387220280754194,0.3698511096249588,0.1278811442301604,0.18665909427557748,0.02513219952400413,0.10902443092375162,0.2662039014202219,0.5958819299943436,0
CLAIM_002970,WORKER_0789,377.16039920121585,EXTREME_HEAT,13.119770696889411,77.48518139578968,2,5,1,14,0,715.7932433039178,0.25844487740881156,0.05871227680223923,0.44923887774821547,0.29789634349074817,0.18404673361670484,0.017650279340943063,0.06576387789599085,0.5845356616725935,0
CLAIM_002971,WORKER_0764,119.88098083919911,SEVERE_POLLUTION,12.828489383707947,77.46685498749267,11,5,1,26,9,743.2257964958259,0.11475655186239997,0.6957226172549008,0.17931334134055169,0.14821933367476978,0.09740228202527791,0.14870736909694776,0.23644109485764428,0.2427592308941317,0
CLAIM_002972,WORKER_0727,761.593353200442,HEAVY_RAINFALL,12.923039093309145,77.5724209896138,15,5,1,19,0,455.7919099239288,0.2566073278935192,0.9540948107142415,0.2682659913583771,0.30436274278151293,0.054372604202721574,0.10088523739399577,0.31654924527162714,0.40246450722178667,0
CLAIM_002973,WORKER_0620,493.77886105054563,SEVERE_CONGESTION,13.096801350125293,77.64105083326554,21,3,0,51,5,222.69352974874178,0.17809620904751428,0.3545687311847483,0.229949267773602,0.12267415229527137,0.15437380033326006,0.19717032150321748,0.16718904338843663,0.8465431751035482,0
CLAIM_002974,WORKER_0796,348.46233739367034,HEAVY_RAINFALL,12.88818841663023,77.72522411533899,12,6,1,53,6,282.1148452211968,0.2498936401494642,0.7716718896248079,0.08807759574777581,0.16255814996211046,0.16731602557282685,0.20069716034506804,0.23973589095373626,0.3803726676903555,0
CLAIM_002975,WORKER_0831,839.4903067459825,EXTREME_HEAT,13.148895033193226,77.52252748950973,17,3,0,37,8,250.91540202169597,0.24521389663062548,0.46375664821604123,0.0617582731121647,0.26691069883558327,0.27075940020978606,0.10269298697948796,0.30220145370568924,0.8078708964667278,0
CLAIM_002976,WORKER_0589,408.6168559367563,SEVERE_CONGESTION,12.991967108094123,77.68471399342624,15,5,1,46,2,563.0150639833198,0.282571746194661,0.7247220188068264,0.031186784895376393,0.24887643384079935,0.08462197681851089,0.00670217846605774,0.09932561792884337,0.5433951880003243,0
CLAIM_002977,WORKER_0411,226.30447178936967,SEVERE_CONGESTION,13.116603213734829,77.73829857810425,9,1,0,30,0,283.0054928530275,0.22585160130543494,0.15456346182047997,0.026818185918310578,0.011912573551006124,0.06806064696683146,0.013555017654306722,0.07083671302134013,0.422294351913034,0
CLAIM_002978,WORKER_0702,270.9588038077516,SEVERE_CONGESTION,13.014631200122624,77.77672695478574,23,0,0,52,0,761.3186656537425,0.0009826828073721482,0.00015119030072885398,0.7244721705382867,0.3424337993782234,0.2605738712394857,0.08308344291637204,0.2698547439312808,0.192960676093731,0
CLAIM_002979,WORKER_0357,377.29356138909606,SEVERE_CONGESTION,13.089730137637769,77.71572617297932,22,6,1,49,5,755.9158868489227,0.17171143373831976,0.7387117488555673,0.21863804749625262,0.11891603079248472,0.272142920532469,0.03463132890989411,0.26432155033279997,0.30331951436461196,0
CLAIM_002980,WORKER_0835,134.64514772632643,SEVERE_POLLUTION,12.989774688712744,77.5036759354604,18,3,0,38,5,314.8586993874621,0.23330311901774214,0.10862763225384708,0.2758462837392293,0.10693336549834931,0.16282637651685022,0.22644100692637797,0.0029748238251761983,0.3720060352699631,0
CLAIM_002981,WORKER_0943,394.61676974039705,HEAVY_RAINFALL,12.955222488137697,77.70038027297461,0,3,0,22,2,354.67305537256385,0.20477219114046277,0.8582572471935613,0.6322468222035196,0.2873305338292678,0.058660802681080135,0.034349645870756215,0.04826647527155484,0.45069995472043756,0
CLAIM_002982,WORKER_0563,822.5379268276852,EXTREME_HEAT,13.034112947898072,77.70773564101937,5,3,0,38,0,293.92679227696914,0.28464740855176185,0.04751733869213304,0.4761828673108506,0.38723171126678446,0.529633986103179,0.0,0.0,0.55,1
CLAIM_002983,WORKER_0335,753.4016599019931,SEVERE_CONGESTION,12.833027201848322,77.60566558050877,10,4,0,3,9,539.6300034034779,0.1211048790031427,0.05213085257054084,0.050665741664237575,0.30372993008934424,0.02884536899111918,0.048023810237392904,0.17714029352516325,0.4167574653196663,0
CLAIM_002984,WORKER_0040,391.06217303197377,SEVERE_CONGESTION,13.018289489524658,77.63352411440475,10,2,0,58,5,210.0709229953825,0.057605252925420354,0.9441425860021525,0.2737940577593771,0.11663887981691393,0.20862372826095957,0.09052302980877255,0.2808106868426012,0.15157642654483386,0
CLAIM_002985,WORKER_0318,685.095616556163,SEVERE_POLLUTION,12.968906993125596,77.75272401346292,11,3,0,25,4,228.48912132947845,0.0339765476828506,0.3687259348377919,0.1572106637436247,0.3795249119225191,0.02151905442371409,0.28363634806068433,0.2836436008763734,0.2605327153803745,0
CLAIM_002986,WORKER_0638,537.9744427707814,SEVERE_CONGESTION,13.011177770669265,77.74895179469735,16,0,0,27,5,559.4782707595975,0.07549918737225125,0.3127091435598619,0.06281898556189548,0.10793046133643136,0.2483310319321941,0.16382162287762578,0.015053750353809027,0.01257237119579736,0
CLAIM_002987,WORKER_0441,390.29865130803825,SEVERE_POLLUTION,13.021435243996933,77.82176348223236,2,0,0,22,5,472.03952728822225,0.2616920540411359,0.05740413397824906,0.6445062431701125,0.12179180760727931,0.19442433676836185,0.1666902447841496,0.027394844538388877,0.4079193222451114,0
CLAIM_002988,WORKER_0053,534.0352105283283,EXTREME_HEAT,12.848281413380747,77.76713664041858,2,1,0,56,7,474.55890446779694,0.05719042968751213,0.3701759756881048,0.6301123566348367,0.332500089609919,0.17876901372265017,0.2823813622111072,0.08451137079220575,0.3898776328381789,0
CLAIM_002989,WORKER_0176,676.6399496659235,EXTREME_HEAT,13.112503239496917,77.70358357584624,7,5,1,51,5,292.13797294963234,0.02020136617004733,0.544900533373521,0.026161158618436143,0.30650257567231326,0.12358465759610217,0.24293317583999333,0.1827348665623792,0.26072291977418227,0
CLAIM_002990,WORKER_0556,430.933412713927,SEVERE_POLLUTION,12.939658042814132,77.76941416742987,2,4,0,20,4,550.9822147399216,0.03354065741026683,0.6866989806168523,0.4561284377226867,0.07808248472560037,0.11544648466000107,0.021033607419080134,0.150573805018501,0.13472903688716503,0
CLAIM_002991,WORKER_0940,380.98956441706866,SEVERE_POLLUTION,12.860801089480484,77.69964763868751,17,5,1,57,1,481.873289064109,0.15817399873591417,0.33261036327484206,0.027453586571215927,0.22990866208584937,0.23103604034021286,0.12418680499378225,0.16588321798579164,0.512057010636786,0
CLAIM_002992,WORKER_0758,851.842814403462,SEVERE_CONGESTION,13.5062819191643,78.28178284315452,18,4,0,40,8,298.0173017369583,0.14848478505443458,0.19421406066796543,0.139439971516255,0.5534893084542118,-0.1274116346008667,0.8458027719985195,0.0,0.45,1
CLAIM_002993,WORKER_0953,118.3595330842623,SEVERE_POLLUTION,13.161732248993038,77.57614457334763,12,2,0,30,3,762.4892610648237,0.11951615957590718,0.8427247976696562,0.1326692154073997,0.1949541681116597,0.04343866790576179,0.1292499772773366,0.05958277808539192,0.07857202960697782,0
CLAIM_002994,WORKER_0586,821.1426754667335,HEAVY_RAINFALL,13.15758620191643,77.69436323199977,3,1,0,48,3,403.49537011571147,0.054110813872864705,0.14484867688114056,0.6482625983037157,0.27596170344161125,0.020787217480107378,0.07237376661680295,0.18885651486343208,0.4793700259062229,0
CLAIM_002995,WORKER_0408,354.3144671345834,HEAVY_RAINFALL,13.060636236411638,77.58724910708442,18,4,0,31,1,256.8178705794611,0.04693982204815793,0.0801156469184221,0.22061315290282973,0.16394857159169163,0.24533822319856502,0.1946624207992762,0.1800140937638236,0.25458450036368413,0
CLAIM_002996,WORKER_0160,942.1844032623404,EXTREME_HEAT,12.920602159117058,77.74857219420205,16,2,0,54,8,721.8425087282443,0.1331019576077499,0.9025294329520773,0.1908662615841886,0.320954223427843,0.03688159541679185,0.16565730311204285,0.04885418568290248,0.21328167854187496,0
CLAIM_002997,WORKER_0281,242.11629485482254,EXTREME_HEAT,12.973192057870644,77.67885673451082,19,3,0,10,5,209.6718433889275,0.2695885534531565,0.9666844835828537,0.203667065211552,0.06469076509476727,0.07505948214518013,0.18880543633916988,0.34987046999690796,0.52462924569407,0
CLAIM_002998,WORKER_0060,774.3345046250713,SEVERE_CONGESTION,12.941722069887296,77.5728421006243,20,6,1,19,6,248.28530819373378,0.2662037152120152,0.641042001456385,0.24917944495785393,0.3412989461405337,0.4073574327172641,0.0,0.0,0.55,1
CLAIM_002999,WORKER_0814,784.1787549052948,EXTREME_HEAT,13.050341341618987,77.82814371969229,21,0,0,41,2,476.77495755464105,0.038029695600530475,0.05636648303543068,0.29342640227927497,0.348518649369308,0.005296935201118835,0.11995445947079947,0.36543509836097976,0.14020134528008713,0
CLAIM_003000,WORKER_0875,364.6332520000076,EXTREME_HEAT,12.840873343712385,77.52231084738474,9,4,0,15,4,488.89760561792,0.11715409059680017,0.9221476386495957,0.13581573530725824,0.016472510463500713,0.014091111495272134,0.20691298697163935,0.33405069005627575,0.09615068081913697,0
CLAIM_003001,WORKER_0178,475.867270149723,HEAVY_RAINFALL,12.990419182814994,77.54185176490081,22,1,0,30,9,319.30208370326073,0.005942421207857818,0.5855207851045394,0.2908231332830973,0.3122115382527386,0.08589957989138554,0.09638172737394922,0.3104864896091899,0.23577381971326833,0
